instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c12_s06_cov050_seed00000001_bw025,c12_s06_cov050_seed00000001,flip,fast_gate,12,6,0.5,0.25,1,X,Y,6,5,11,0.8,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C07'), ('C04', 'C08'), ('C04', 'C11'), ('C08', 'C09'), ('C08', 'C10'), ('W', 'Y'), ('X', 'Y'))",0.004148041000007652,0.05145695800001704,0.05560499900002469,,14,67,14,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s06_cov050_seed00000006_bw025,c12_s06_cov050_seed00000006,flip,fast_gate,12,6,0.5,0.25,6,X,Y,6,4,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C07'), ('C03', 'C10'), ('C04', 'C08'), ('C04', 'C11'), ('C05', 'C09'), ('W', 'Y'), ('X', 'Y'))",0.003895208000017192,0.04516116700000339,0.04905637500002058,,18,76,18,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s06_cov050_seed00000018_bw025,c12_s06_cov050_seed00000018,flip,fast_gate,12,6,0.5,0.25,18,X,Y,6,6,10,0.8,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C09'), ('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('W', 'Y'), ('X', 'C07'), ('X', 'C10'), ('X', 'C11'), ('X', 'Y'))",0.00367625000001226,0.06659291599999051,0.07026916600000277,,10,52,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s06_cov050_seed00000022_bw025,c12_s06_cov050_seed00000022,flip,fast_gate,12,6,0.5,0.25,22,X,Y,6,5,11,0.8,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C09'), ('C00', 'Y'), ('C01', 'C00'), ('C01', 'C10'), ('C02', 'C01'), ('C04', 'C07'), ('C07', 'C08'), ('C10', 'C11'), ('W', 'Y'), ('X', 'Y'))",0.004001833000017996,0.053198749999978645,0.05720058299999664,,15,67,15,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s06_cov050_seed00000023_bw025,c12_s06_cov050_seed00000023,flip,fast_gate,12,6,0.5,0.25,23,X,Y,6,6,11,0.8125,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C07'), ('C00', 'Y'), ('C01', 'C00'), ('C01', 'C09'), ('C02', 'C01'), ('C05', 'C08'), ('C08', 'C10'), ('W', 'Y'), ('X', 'C10'), ('X', 'Y'))",0.005457165999985136,0.04671958299996959,0.052176748999954725,,13,67,13,0,0.5,0.5,0.5,6,6,2,4,0.0,0.0
c12_s06_cov050_seed00000042_bw025,c12_s06_cov050_seed00000042,flip,fast_gate,12,6,0.5,0.25,42,X,Y,6,5,11,0.8,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C07'), ('C00', 'C09'), ('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C05', 'C10'), ('C10', 'C11'), ('W', 'Y'), ('X', 'C08'), ('X', 'Y'))",0.0032953750000501714,0.05427804099997502,0.05757341600002519,,11,58,11,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s06_cov050_seed00000059_bw025,c12_s06_cov050_seed00000059,flip,fast_gate,12,6,0.5,0.25,59,X,Y,8,6,13,0.8333333333333334,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C01', 'C10'), ('C02', 'C01'), ('C02', 'C09'), ('C02', 'C10'), ('C02', 'C11'), ('C04', 'C08'), ('C05', 'C07'), ('C10', 'C11'), ('W', 'Y'), ('X', 'Y'))",0.012338499999998476,0.06441654200000357,0.07675504200000205,,40,182,40,0,0.49444444444444435,0.5008036739380023,0.5008036739380023,8,8,2,6,0.015015995129839681,0.007827417007184126
c12_s06_cov050_seed00000088_bw025,c12_s06_cov050_seed00000088,flip,fast_gate,12,6,0.5,0.25,88,X,Y,6,5,11,0.8,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C01', 'C08'), ('C02', 'C01'), ('C03', 'C07'), ('C05', 'C10'), ('C07', 'C09'), ('C08', 'C11'), ('W', 'Y'), ('X', 'Y'))",0.005264957999997932,0.04659683400001313,0.051861792000011064,,17,76,17,0,0.5,0.5,0.5,6,6,2,4,0.0,0.0
c12_s06_cov050_seed00000124_bw025,c12_s06_cov050_seed00000124,flip,fast_gate,12,6,0.5,0.25,124,X,Y,6,4,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C09'), ('C00', 'Y'), ('C01', 'C00'), ('C01', 'C11'), ('C02', 'C01'), ('C07', 'C10'), ('W', 'Y'), ('X', 'C07'), ('X', 'C08'), ('X', 'Y'))",0.0034832499999879474,0.050469749999990654,0.0539529999999786,,13,67,13,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s06_cov050_seed00000128_bw025,c12_s06_cov050_seed00000128,flip,fast_gate,12,6,0.5,0.25,128,X,Y,6,6,10,0.8,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C01', 'C09'), ('C02', 'C01'), ('C04', 'C07'), ('C05', 'C08'), ('W', 'Y'), ('X', 'C11'), ('X', 'Y'))",0.00422699999995757,0.05858837499999936,0.06281537499995693,,13,60,13,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s06_cov050_seed00000134_bw025,c12_s06_cov050_seed00000134,flip,fast_gate,12,6,0.5,0.25,134,X,Y,6,4,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C09'), ('C04', 'C11'), ('C05', 'C07'), ('C07', 'C08'), ('C07', 'C10'), ('W', 'Y'), ('X', 'Y'))",0.00327737499998193,0.041210666999973,0.04448804199995493,,13,67,13,0,0.5,0.5,0.5,6,6,2,4,0.0,0.0
c12_s11_cov050_seed00000010_bw025,c12_s11_cov050_seed00000010,flip,fast_gate,12,11,0.5,0.25,10,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0027761670000359118,0.041130708000025606,0.04390687500006152,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s11_cov050_seed00000029_bw025,c12_s11_cov050_seed00000029,flip,fast_gate,12,11,0.5,0.25,29,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.002510041999983059,0.0387895840000283,0.04129962600001136,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s11_cov050_seed00000031_bw025,c12_s11_cov050_seed00000031,flip,fast_gate,12,11,0.5,0.25,31,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.002631874999963202,0.04019491700000799,0.04282679199997119,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s11_cov050_seed00000041_bw025,c12_s11_cov050_seed00000041,flip,fast_gate,12,11,0.5,0.25,41,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0026045000000181062,0.03876091600000109,0.041365416000019195,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s11_cov050_seed00000052_bw025,c12_s11_cov050_seed00000052,flip,fast_gate,12,11,0.5,0.25,52,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0025197919999868645,0.040693709000038325,0.04321350100002519,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s11_cov050_seed00000081_bw025,c12_s11_cov050_seed00000081,flip,fast_gate,12,11,0.5,0.25,81,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.002425542000025871,0.04012579100003677,0.04255133300006264,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s11_cov050_seed00000084_bw025,c12_s11_cov050_seed00000084,flip,fast_gate,12,11,0.5,0.25,84,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0026267920000009326,0.040639209000005394,0.04326600100000633,,10,58,10,0,0.5,0.5,0.5,6,6,2,4,0.0,0.0
c12_s11_cov050_seed00000107_bw025,c12_s11_cov050_seed00000107,flip,fast_gate,12,11,0.5,0.25,107,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0024533330000053866,0.03886925000000474,0.04132258300001013,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
c12_s11_cov050_seed00000147_bw025,c12_s11_cov050_seed00000147,flip,fast_gate,12,11,0.5,0.25,147,X,Y,6,14,11,0.7857142857142857,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C01'), ('C03', 'C02'), ('C04', 'C03'), ('C05', 'C04'), ('C06', 'C05'), ('C07', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0024481250000008004,0.03853199999997514,0.04098012499997594,,10,58,10,0,0.5,0.5,0.5,6,6,1,4,0.0,0.0
