instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c06_s01_cov050_seed00000018_bw025,c06_s01_cov050_seed00000018,flip,fast_gate,6,1,0.5,0.25,,18,X,Y,3,3,5,0.6666666666666666,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C03->C05 W->Y X->C03 X->Y C00-X C02-X,0.00021875000000015632,0.0,0.00021875000000015632,,1,5,2,0,0.0,0.0,3,1
c06_s01_cov050_seed00000019_bw025,c06_s01_cov050_seed00000019,flip,fast_gate,6,1,0.5,0.25,,19,X,Y,3,5,3,0.6666666666666666,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y W->Y X->Y C00-X C02-C03 C02-X C03-X,0.00023462500000004383,0.0,0.00023462500000004383,,1,3,2,0,0.0,0.0,3,1
c06_s01_cov050_seed00000020_bw025,c06_s01_cov050_seed00000020,flip,fast_gate,6,1,0.5,0.25,,20,X,Y,4,4,5,0.7,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C02->C05 W->Y X->C03 X->Y C00-X C02-X C05-X,0.00036687500000009976,0.0,0.00036687500000009976,,1,5,2,0,0.10600000000000001,0.35333333333333333,4,1
c06_s01_cov100_seed00000000_bw000,c06_s01_cov100_seed00000000,flip,fast_gate,6,1,1.0,0.0,,0,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 W->Y X->C02 X->C03 X->Y C00-X,0.0002770840000003716,0.0,0.0002770840000003716,,1,7,4,0,0.2815549416180151,1.735899708090075,7,3
c06_s01_cov100_seed00000001_bw000,c06_s01_cov100_seed00000001,flip,fast_gate,6,1,1.0,0.0,,1,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C04 C04->C05 W->Y X->C03 X->Y C00-X,0.000201209000000091,0.0,0.000201209000000091,,1,6,3,0,0.4430325814536341,2.596115288220551,6,1
c06_s01_cov100_seed00000002_bw000,c06_s01_cov100_seed00000002,flip,fast_gate,6,1,1.0,0.0,,2,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y W->Y X->C02 X->C04 X->Y C00-X,0.00022254100000029808,0.0,0.00022254100000029808,,1,6,3,0,0.24729729729729727,1.2364864864864864,6,3
c06_s01_cov100_seed00000003_bw000,c06_s01_cov100_seed00000003,flip,fast_gate,6,1,1.0,0.0,,3,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C02->C05 C03->C04 W->Y X->C02 X->Y C00-X,0.0002599580000000046,0.0,0.0002599580000000046,,1,7,4,0,0.4553359425962166,2.9200260926288326,7,2
c06_s01_cov100_seed00000004_bw000,c06_s01_cov100_seed00000004,flip,fast_gate,6,1,1.0,0.0,,4,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 W->Y X->C02 X->Y C00-X,0.00013779100000022027,0.0,0.00013779100000022027,,1,5,2,0,0.12804878048780488,0.4268292682926829,5,1
c06_s01_cov100_seed00000005_bw000,c06_s01_cov100_seed00000005,flip,fast_gate,6,1,1.0,0.0,,5,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.00018345899999960835,0.0,0.00018345899999960835,,1,6,3,0,0.096875,0.484375,6,2
c06_s01_cov100_seed00000006_bw000,c06_s01_cov100_seed00000006,flip,fast_gate,6,1,1.0,0.0,,6,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 W->Y X->C03 X->C05 X->Y C00-X,0.00020654199999992073,0.0,0.00020654199999992073,,1,5,2,0,0.36296296296296304,0.7654320987654321,5,3
c06_s01_cov100_seed00000007_bw000,c06_s01_cov100_seed00000007,flip,fast_gate,6,1,1.0,0.0,,7,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00015516599999987335,0.0,0.00015516599999987335,,1,5,2,0,0.0,0.0,5,2
c06_s01_cov100_seed00000008_bw000,c06_s01_cov100_seed00000008,flip,fast_gate,6,1,1.0,0.0,,8,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00013733299999962867,0.0,0.00013733299999962867,,1,5,2,0,0.2740361445783133,1.105120481927711,5,2
c06_s01_cov100_seed00000009_bw000,c06_s01_cov100_seed00000009,flip,fast_gate,6,1,1.0,0.0,,9,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00020979199999970888,0.0,0.00020979199999970888,,1,6,3,0,0.3032344991361385,1.830987310495507,6,1
c06_s01_cov100_seed00000010_bw000,c06_s01_cov100_seed00000010,flip,fast_gate,6,1,1.0,0.0,,10,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 W->Y X->C02 X->C05 X->Y C00-X,0.0002924579999996624,0.0,0.0002924579999996624,,1,7,4,0,0.26622320768662233,1.5280857354028086,7,3
c06_s01_cov100_seed00000011_bw000,c06_s01_cov100_seed00000011,flip,fast_gate,6,1,1.0,0.0,,11,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->Y C02->C04 W->Y X->Y C00-X,0.00019566600000064938,0.0,0.00019566600000064938,,1,6,3,0,0.912551724137931,2.5627586206896553,6,3
c06_s01_cov100_seed00000012_bw000,c06_s01_cov100_seed00000012,flip,fast_gate,6,1,1.0,0.0,,12,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->Y C04->C05 W->Y X->C02 X->C03 X->Y C00-X,0.0002896669999996604,0.0,0.0002896669999996604,,1,7,4,0,0.47728246318607753,2.261713520749665,7,3
c06_s01_cov100_seed00000013_bw000,c06_s01_cov100_seed00000013,flip,fast_gate,6,1,1.0,0.0,,13,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 W->Y X->C02 X->C05 X->Y C00-X,0.00019650000000037693,0.0,0.00019650000000037693,,1,6,3,0,0.12131147540983607,0.6065573770491803,6,1
c06_s01_cov100_seed00000014_bw000,c06_s01_cov100_seed00000014,flip,fast_gate,6,1,1.0,0.0,,14,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00013704200000042022,0.0,0.00013704200000042022,,1,5,2,0,0.24311753614079196,0.9365179132620993,5,2
c06_s01_cov100_seed00000015_bw000,c06_s01_cov100_seed00000015,flip,fast_gate,6,1,1.0,0.0,,15,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C05 W->Y X->C02 X->Y C00-X,0.00018291599999997743,0.0,0.00018291599999997743,,1,6,3,0,0.28676772724748734,1.6294908101504801,6,2
c06_s01_cov100_seed00000016_bw000,c06_s01_cov100_seed00000016,flip,fast_gate,6,1,1.0,0.0,,16,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.00025216600000010914,0.0,0.00025216600000010914,,1,6,3,0,0.09850746268656715,0.4925373134328358,6,2
c06_s01_cov100_seed00000017_bw000,c06_s01_cov100_seed00000017,flip,fast_gate,6,1,1.0,0.0,,17,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C04 W->Y X->C02 X->C05 X->Y C00-X,0.0002795830000001942,0.0,0.0002795830000001942,,1,7,4,0,0.28078533772715003,1.978322823901451,7,1
c06_s01_cov100_seed00000018_bw000,c06_s01_cov100_seed00000018,flip,fast_gate,6,1,1.0,0.0,,18,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C03->C05 W->Y X->C02 X->C03 X->Y C00-X,0.00019833299999838516,0.0,0.00019833299999838516,,1,6,3,0,0.2953074019576483,1.7179163201330692,6,2
c06_s01_cov100_seed00000019_bw000,c06_s01_cov100_seed00000019,flip,fast_gate,6,1,1.0,0.0,,19,X,Y,6,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 W->Y X->C02 X->C03 X->Y C00-X,0.00020149999999929946,0.0,0.00020149999999929946,,1,6,3,0,0.225963613937712,1.12981806968856,6,2
c06_s01_cov100_seed00000000_bw010,c06_s01_cov100_seed00000000,flip,fast_gate,6,1,1.0,0.1,,0,X,Y,7,2,7,0.7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 W->Y X->C02 X->Y C00-X C03-X,0.0005122919999998032,0.0,0.0005122919999998032,,2,13,6,0,0.3528130671506352,2.0798548094373865,7,3
c06_s01_cov100_seed00000001_bw010,c06_s01_cov100_seed00000001,flip,fast_gate,6,1,1.0,0.1,,1,X,Y,6,2,6,0.6666666666666666,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C04 C04->C05 W->Y X->Y C00-X C03-X,0.00039708299999929864,0.0,0.00039708299999929864,,2,11,5,0,0.31458193979933113,1.6381270903010032,6,2
c06_s01_cov100_seed00000004_bw010,c06_s01_cov100_seed00000004,flip,fast_gate,6,1,1.0,0.1,,4,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 W->Y X->C02 X->Y C00-X,0.0001543339999994231,0.0,0.0001543339999994231,,1,5,2,0,0.16973684210526313,0.5657894736842105,5,1
c06_s01_cov100_seed00000005_bw010,c06_s01_cov100_seed00000005,flip,fast_gate,6,1,1.0,0.1,,5,X,Y,6,2,6,0.6666666666666666,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.0002550000000010044,0.0,0.0002550000000010044,,1,6,4,0,0.9343237704918032,2.6716188524590163,6,3
c06_s01_cov100_seed00000006_bw010,c06_s01_cov100_seed00000006,flip,fast_gate,6,1,1.0,0.1,,6,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 W->Y X->C03 X->C05 X->Y C00-X,0.00014754200000055562,0.0,0.00014754200000055562,,1,5,2,0,0.33163474692202455,0.7329001367989056,5,3
c06_s01_cov100_seed00000007_bw010,c06_s01_cov100_seed00000007,flip,fast_gate,6,1,1.0,0.1,,7,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00015954199999868024,0.0,0.00015954199999868024,,1,5,2,0,0.0,0.0,5,2
c06_s01_cov100_seed00000008_bw010,c06_s01_cov100_seed00000008,flip,fast_gate,6,1,1.0,0.1,,8,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00018999999999991246,0.0,0.00018999999999991246,,1,5,2,0,0.2737616099071208,1.096749226006192,5,2
c06_s01_cov100_seed00000009_bw010,c06_s01_cov100_seed00000009,flip,fast_gate,6,1,1.0,0.1,,9,X,Y,6,2,6,0.6666666666666666,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 W->Y X->Y C00-X C02-X,0.00039462500000020384,0.0,0.00039462500000020384,,2,11,4,0,0.34657097288676236,1.8692185007974482,6,2
c06_s01_cov100_seed00000011_bw010,c06_s01_cov100_seed00000011,flip,fast_gate,6,1,1.0,0.1,,11,X,Y,6,2,6,0.6666666666666666,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->Y C02->C04 W->Y X->Y C00-X,0.00019200000000019202,0.0,0.00019200000000019202,,1,6,2,0,0.11304347826086955,0.5652173913043478,6,2
c06_s01_cov100_seed00000014_bw010,c06_s01_cov100_seed00000014,flip,fast_gate,6,1,1.0,0.1,,14,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00013658300000152224,0.0,0.00013658300000152224,,1,5,2,0,0.24523809523809526,0.9761904761904762,5,2
c06_s01_cov100_seed00000019_bw010,c06_s01_cov100_seed00000019,flip,fast_gate,6,1,1.0,0.1,,19,X,Y,6,2,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C03->C02 W->Y X->C02 X->C03 X->Y C00-X,0.00018029199999958223,0.0,0.00018029199999958223,,1,6,3,0,0.24176784847013116,1.2088392423506558,6,2
c06_s01_cov100_seed00000021_bw010,c06_s01_cov100_seed00000021,flip,fast_gate,6,1,1.0,0.1,,21,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 W->Y X->C04 X->Y C00-X,0.00014654200000130402,0.0,0.00014654200000130402,,1,5,2,0,0.55625,1.1875,5,3
c06_s01_cov100_seed00000022_bw010,c06_s01_cov100_seed00000022,flip,fast_gate,6,1,1.0,0.1,,22,X,Y,7,2,7,0.7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 W->Y X->C03 X->Y C00-X C02-X,0.0005490410000010826,0.0,0.0005490410000010826,,2,13,6,0,0.3379574468085106,2.019574468085106,7,3
c06_s01_cov100_seed00000024_bw010,c06_s01_cov100_seed00000024,flip,fast_gate,6,1,1.0,0.1,,24,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C02->C05 W->Y X->Y C00-X,0.0001343330000000975,0.0,0.0001343330000000975,,1,5,2,0,0.9339622641509434,1.779874213836478,5,3
c06_s01_cov100_seed00000025_bw010,c06_s01_cov100_seed00000025,flip,fast_gate,6,1,1.0,0.1,,25,X,Y,8,2,8,0.7272727272727273,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->Y C00-X,0.00024970899999843255,0.0,0.00024970899999843255,,1,8,2,0,0.09694989106753812,0.710239651416122,8,3
c06_s01_cov100_seed00000026_bw010,c06_s01_cov100_seed00000026,flip,fast_gate,6,1,1.0,0.1,,26,X,Y,7,2,7,0.7,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C02->C05 W->Y X->C02 X->C03 X->Y C00-X,0.00021887499999984072,0.0,0.00021887499999984072,,1,7,2,0,0.12043010752688173,0.6021505376344086,7,3
c06_s01_cov100_seed00000028_bw010,c06_s01_cov100_seed00000028,flip,fast_gate,6,1,1.0,0.1,,28,X,Y,6,2,6,0.6666666666666666,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 W->Y X->C02 X->Y C00-C05 C00-X,0.00041933400000004895,0.0,0.00041933400000004895,,2,11,5,0,0.30666666666666664,1.5333333333333332,6,0
c06_s01_cov100_seed00000030_bw010,c06_s01_cov100_seed00000030,flip,fast_gate,6,1,1.0,0.1,,30,X,Y,6,2,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 C03->C02 W->Y X->Y C00-X,0.00019741699999897833,0.0,0.00019741699999897833,,1,6,3,0,0.9072519083969466,3.536259541984733,6,2
c06_s01_cov100_seed00000031_bw010,c06_s01_cov100_seed00000031,flip,fast_gate,6,1,1.0,0.1,,31,X,Y,7,2,7,0.7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C05 W->Y X->C02 X->Y C00-C04 C00-X,0.0007467079999994297,0.0,0.0007467079999994297,,3,19,6,0,0.7990198412698414,4.069563492063492,7,2
c06_s01_cov100_seed00000032_bw010,c06_s01_cov100_seed00000032,flip,fast_gate,6,1,1.0,0.1,,32,X,Y,5,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.00016308300000034137,0.0,0.00016308300000034137,,1,5,2,0,0.14444444444444443,0.48148148148148145,5,3
c06_s01_cov100_seed00000001_bw025,c06_s01_cov100_seed00000001,flip,fast_gate,6,1,1.0,0.25,,1,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C03->C00 C03->C04 C03->X C04->C05 W->Y X->Y C00-X,0.00022341600000075346,0.0,0.00022341600000075346,,1,6,4,0,0.3982595953518261,1.4751689445010663,6,3
c06_s01_cov100_seed00000007_bw025,c06_s01_cov100_seed00000007,flip,fast_gate,6,1,1.0,0.25,,7,X,Y,5,2,5,0.625,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00023320899999923483,0.0,0.00023320899999923483,,1,5,5,0,0.9478260869565217,1.8260869565217392,5,3
c06_s01_cov100_seed00000008_bw025,c06_s01_cov100_seed00000008,flip,fast_gate,6,1,1.0,0.25,,8,X,Y,5,2,5,0.625,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00018579199999990692,0.0,0.00018579199999990692,,1,5,3,0,0.20947368421052634,0.8473684210526315,5,2
c06_s01_cov100_seed00000010_bw025,c06_s01_cov100_seed00000010,flip,fast_gate,6,1,1.0,0.25,,10,X,Y,7,4,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C00 C02->C03 C02->C04 C02->X W->Y X->C05 X->Y C00-X,0.00027099999999968816,0.0,0.00027099999999968816,,1,7,5,0,0.3206421601996823,1.9865441343317447,7,2
c06_s01_cov100_seed00000012_bw025,c06_s01_cov100_seed00000012,flip,fast_gate,6,1,1.0,0.25,,12,X,Y,7,4,7,0.7,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->Y C05->C04 W->Y X->C02 X->C03 X->Y C00-X,0.0002700830000001986,0.0,0.0002700830000001986,,1,7,3,0,0.20129227053140095,1.2078502415458938,7,2
c06_s01_cov100_seed00000021_bw025,c06_s01_cov100_seed00000021,flip,fast_gate,6,1,1.0,0.25,,21,X,Y,5,2,5,0.625,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 W->Y X->C04 X->Y C00-X,0.00019562499999992156,0.0,0.00019562499999992156,,1,5,3,0,0.17037037037037037,0.5679012345679012,5,2
c06_s01_cov100_seed00000023_bw025,c06_s01_cov100_seed00000023,flip,fast_gate,6,1,1.0,0.25,,23,X,Y,6,4,6,0.6666666666666666,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 C03->C02 W->Y X->Y C00-X,0.00018079100000001347,0.0,0.00018079100000001347,,1,6,2,0,0.08064516129032258,0.4032258064516129,6,1
c06_s01_cov100_seed00000024_bw025,c06_s01_cov100_seed00000024,flip,fast_gate,6,1,1.0,0.25,,24,X,Y,5,2,5,0.625,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C02->C05 W->Y X->Y C00-X,0.0001666669999984549,0.0,0.0001666669999984549,,1,5,2,0,0.0,0.0,5,2
c06_s01_cov100_seed00000026_bw025,c06_s01_cov100_seed00000026,flip,fast_gate,6,1,1.0,0.25,,26,X,Y,7,4,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C00 C02->C04 C02->C05 C02->X W->Y X->C03 X->Y C00-X,0.0003934579999995691,0.0,0.0003934579999995691,,1,7,5,0,0.35762636974195827,2.213944856839873,7,2
c06_s01_cov100_seed00000031_bw025,c06_s01_cov100_seed00000031,flip,fast_gate,6,1,1.0,0.25,,31,X,Y,7,4,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C05 W->Y X->Y C00-C04 C00-X C02-X,0.0012555420000008866,0.0,0.0012555420000008866,,5,30,10,0,0.5956521739130435,2.891304347826087,7,3
c06_s01_cov100_seed00000035_bw025,c06_s01_cov100_seed00000035,flip,fast_gate,6,1,1.0,0.25,,35,X,Y,6,4,6,0.6666666666666666,1,W,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C04 C02->C05 W->Y X->Y C00-X C03-X,0.000399291000000801,0.0,0.000399291000000801,,2,11,4,0,0.29411764705882354,1.4705882352941178,6,1
c06_s01_cov100_seed00000036_bw025,c06_s01_cov100_seed00000036,flip,fast_gate,6,1,1.0,0.25,,36,X,Y,5,2,5,0.625,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C05 C03->C04 W->Y X->Y C00-X,0.0001553750000002907,0.0,0.0001553750000002907,,1,5,2,0,0.0,0.0,5,2
c06_s01_cov100_seed00000040_bw025,c06_s01_cov100_seed00000040,flip,fast_gate,6,1,1.0,0.25,,40,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 W->Y X->C02 X->Y C00-C04 C00-X,0.0002957499999993729,0.0,0.0002957499999993729,,2,9,3,0,0.38421052631578945,1.4210526315789473,5,1
c06_s01_cov100_seed00000042_bw025,c06_s01_cov100_seed00000042,flip,fast_gate,6,1,1.0,0.25,,42,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C03 C02->C04 W->Y X->Y C00-C02 C00-X C02-C05,0.0009006249999998772,0.0,0.0009006249999998772,,5,24,10,0,0.7924981245311329,3.473368342085521,6,2
