instance_id,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,space_n_elements,space_build_seconds,n_samples,n_ok,n_unreachable_in_space,n_not_in_space_bug,n_contradictory,h_max,AUC_claims,AUC_abs_claims,n_d_claims_evaluated,AUC_hops,n_d_hops_evaluated,n_symdiff_compared,n_symdiff_eq_dhops,n_symdiff_gt_dhops,n_symdiff_lt_dhops,frac_symdiff_eq_dhops,frac_symdiff_gt_dhops,frac_symdiff_lt_dhops
c03_s01_cov100_seed00000000_bw010,3,1,1.0,0.1,0,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->C02 X->Y C00-X,9.012500000005197e-05,0.0,9.012500000005197e-05,,19,0.0017817499999999153,300,232,0,0,68,6,0.3459627329192546,0.8633540372670807,3,0.3459627329192546,3,232,232,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000001_bw010,3,1,1.0,0.1,1,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,4.933299999998475e-05,0.0,4.933299999998475e-05,,6,0.00045545799999979764,200,100,0,0,100,2,0.5,0.5,2,0.5,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000002_bw010,3,1,1.0,0.1,2,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->C02 X->Y C00-X,9.054100000005505e-05,0.0,9.054100000005505e-05,,19,0.0020762080000000793,300,240,0,0,60,6,0.42017973856209145,1.0580065359477122,3,0.42017973856209145,3,240,240,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000003_bw010,3,1,1.0,0.1,3,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->C02 X->Y C00-X,0.0001115419999999645,0.0,0.0001115419999999645,,19,0.0017320419999999892,300,236,0,0,64,6,0.372290720311486,0.9822626000432619,3,0.372290720311486,3,236,236,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000004_bw010,3,1,1.0,0.1,4,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,6.72500000000742e-05,0.0,6.72500000000742e-05,,6,0.000521209000000189,200,144,0,0,56,4,0.0,0.0,2,0.0,2,144,144,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000005_bw010,3,1,1.0,0.1,5,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.8084000000180325e-05,0.0,5.8084000000180325e-05,,6,0.0004939160000001497,200,153,0,0,47,4,0.0,0.0,2,0.0,2,153,153,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000006_bw010,3,1,1.0,0.1,6,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,5.149999999987109e-05,0.0,5.149999999987109e-05,,6,0.00041599999999997195,200,100,0,0,100,2,0.54,0.54,2,0.54,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000007_bw010,3,1,1.0,0.1,7,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.7082999999957806e-05,0.0,5.7082999999957806e-05,,6,0.000423749999999945,200,150,0,0,50,4,0.0,0.0,2,0.0,2,150,150,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000008_bw010,3,1,1.0,0.1,8,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.620799999994652e-05,0.0,5.620799999994652e-05,,6,0.0004300829999999145,200,155,0,0,45,4,0.0,0.0,2,0.0,2,155,155,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000009_bw010,3,1,1.0,0.1,9,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->C02 X->Y C00-X,9.083300000001238e-05,0.0,9.083300000001238e-05,,19,0.002060791999999978,300,243,0,0,57,6,0.37947965571205,0.922339593114241,3,0.37947965571205,3,243,243,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000010_bw010,3,1,1.0,0.1,10,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->C02 X->Y C00-X,9.337499999984011e-05,0.0,9.337499999984011e-05,,19,0.0017645829999999307,300,234,0,0,66,6,0.3951612903225806,0.9838709677419355,3,0.3951612903225806,3,234,234,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000011_bw010,3,1,1.0,0.1,11,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,6.104200000001114e-05,0.0,6.104200000001114e-05,,6,0.00042241700000000826,200,100,0,0,100,2,0.5099999999999999,0.51,2,0.5099999999999999,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000012_bw010,3,1,1.0,0.1,12,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,6.983299999996362e-05,0.0,6.983299999996362e-05,,6,0.000501624999999839,200,150,0,0,50,4,0.0,0.0,2,0.0,2,150,150,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000013_bw010,3,1,1.0,0.1,13,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.82919999998488e-05,0.0,5.82919999998488e-05,,6,0.00044116699999996456,200,151,0,0,49,4,0.0,0.0,2,0.0,2,151,151,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000014_bw010,3,1,1.0,0.1,14,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,5.145799999994871e-05,0.0,5.145799999994871e-05,,6,0.0004155420000000465,200,100,0,0,100,2,0.54,0.54,2,0.54,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000000_bw025,3,1,1.0,0.25,0,X,Y,3,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X C02-X,0.00018604199999994186,0.0,0.00018604199999994186,,19,0.0017798749999999863,300,235,0,0,65,6,0.5,1.0,3,0.5,3,235,235,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000001_bw025,3,1,1.0,0.25,1,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,5.99589999998873e-05,0.0,5.99589999998873e-05,,6,0.0004974169999998335,200,100,0,0,100,2,0.35999999999999993,0.36,2,0.35999999999999993,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000002_bw025,3,1,1.0,0.25,2,X,Y,3,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X C02-X,0.0001364169999999998,0.0,0.0001364169999999998,,19,0.0017818750000000438,300,229,0,0,71,6,0.5,1.0,3,0.5,3,229,229,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000004_bw025,3,1,1.0,0.25,4,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.6375000000219444e-05,0.0,5.6375000000219444e-05,,6,0.00042333300000008123,200,152,0,0,48,4,0.0,0.0,2,0.0,2,152,152,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000005_bw025,3,1,1.0,0.25,5,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,6.933399999997647e-05,0.0,6.933399999997647e-05,,6,0.00047733400000016246,200,148,0,0,52,4,0.0,0.0,2,0.0,2,148,148,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000006_bw025,3,1,1.0,0.25,6,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,5.63749999999974e-05,0.0,5.63749999999974e-05,,6,0.0004482910000001006,200,100,0,0,100,2,0.4800000000000001,0.48,2,0.4800000000000001,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000007_bw025,3,1,1.0,0.25,7,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.5375000000079666e-05,0.0,5.5375000000079666e-05,,6,0.00043008300000013655,200,160,0,0,40,4,0.0,0.0,2,0.0,2,160,160,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000008_bw025,3,1,1.0,0.25,8,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.666600000009403e-05,0.0,5.666600000009403e-05,,6,0.00042037500000002836,200,148,0,0,52,4,0.0,0.0,2,0.0,2,148,148,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000010_bw025,3,1,1.0,0.25,10,X,Y,3,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->C02 X->Y C00-X,8.720799999983875e-05,0.0,8.720799999983875e-05,,19,0.0020669579999998966,300,243,0,0,57,6,0.18309859154929578,0.36619718309859156,3,0.18309859154929578,3,243,243,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000011_bw025,3,1,1.0,0.25,11,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,5.766699999987246e-05,0.0,5.766699999987246e-05,,6,0.00042349999999991006,200,100,0,0,100,2,0.4900000000000001,0.49,2,0.4900000000000001,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000012_bw025,3,1,1.0,0.25,12,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,6.31669999999751e-05,0.0,6.31669999999751e-05,,6,0.00043679100000004745,200,164,0,0,36,4,0.0,0.0,2,0.0,2,164,164,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000013_bw025,3,1,1.0,0.25,13,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,6.72500000000742e-05,0.0,6.72500000000742e-05,,6,0.0006215829999998146,200,152,0,0,48,4,0.0,0.0,2,0.0,2,152,152,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000014_bw025,3,1,1.0,0.25,14,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y W->Y X->Y C00-X,6.212499999991294e-05,0.0,6.212499999991294e-05,,6,0.0005065829999999494,200,100,0,0,100,2,0.45000000000000007,0.45,2,0.45000000000000007,1,100,100,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000015_bw025,3,1,1.0,0.25,15,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.649999999990385e-05,0.0,5.649999999990385e-05,,6,0.0004917079999999796,200,144,0,0,56,4,0.0,0.0,2,0.0,2,144,144,0,0,1.0,0.0,0.0
c03_s01_cov100_seed00000016_bw025,3,1,1.0,0.25,16,X,Y,2,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C02 X->Y C00-X,5.9125000000159744e-05,0.0,5.9125000000159744e-05,,6,0.0004179170000000454,200,153,0,0,47,4,0.0,0.0,2,0.0,2,153,153,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000000_bw000,3,2,0.5,0.0,0,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,6.916700000014764e-05,0.0,6.916700000014764e-05,,6,0.000519417000000022,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000001_bw000,3,2,0.5,0.0,1,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,7.016599999998263e-05,0.0,7.016599999998263e-05,,6,0.00043274999999987074,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000002_bw000,3,2,0.5,0.0,2,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.062499999985981e-05,0.0,5.062499999985981e-05,,6,0.0004861670000000373,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000003_bw000,3,2,0.5,0.0,3,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,6.254199999999877e-05,0.0,6.254199999999877e-05,,6,0.0004317080000000306,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000004_bw000,3,2,0.5,0.0,4,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.5375000000079666e-05,0.0,5.5375000000079666e-05,,6,0.00048549999999991655,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000005_bw000,3,2,0.5,0.0,5,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.88339999999976e-05,0.0,4.88339999999976e-05,,6,0.0005027500000001073,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000006_bw000,3,2,0.5,0.0,6,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.858300000010196e-05,0.0,4.858300000010196e-05,,6,0.0004272079999998457,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000007_bw000,3,2,0.5,0.0,7,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,6.004100000001067e-05,0.0,6.004100000001067e-05,,6,0.00047041700000005626,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000008_bw000,3,2,0.5,0.0,8,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.937500000012918e-05,0.0,4.937500000012918e-05,,6,0.0005010839999999295,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000009_bw000,3,2,0.5,0.0,9,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.9915999999882175e-05,0.0,5.9915999999882175e-05,,6,0.00042287500000015577,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000010_bw000,3,2,0.5,0.0,10,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.8791999999853175e-05,0.0,4.8791999999853175e-05,,6,0.0004538339999999863,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000011_bw000,3,2,0.5,0.0,11,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.374999999996355e-05,0.0,5.374999999996355e-05,,6,0.00048224999999990636,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000012_bw000,3,2,0.5,0.0,12,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.8749999999996305e-05,0.0,5.8749999999996305e-05,,6,0.00043325000000016267,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000013_bw000,3,2,0.5,0.0,13,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.141700000010907e-05,0.0,5.141700000010907e-05,,6,0.0005084580000001004,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000014_bw000,3,2,0.5,0.0,14,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.320799999997128e-05,0.0,5.320799999997128e-05,,6,0.0004307089999999736,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000000_bw010,3,2,0.5,0.1,0,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,6.333400000002598e-05,0.0,6.333400000002598e-05,,6,0.0004300409999999921,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000001_bw010,3,2,0.5,0.1,1,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.020899999985673e-05,0.0,5.020899999985673e-05,,6,0.0004895000000000316,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000002_bw010,3,2,0.5,0.1,2,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.17080000002057e-05,0.0,5.17080000002057e-05,,6,0.00045316600000000484,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000003_bw010,3,2,0.5,0.1,3,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.950000000010114e-05,0.0,5.950000000010114e-05,,6,0.0004232909999999368,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000004_bw010,3,2,0.5,0.1,4,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.966699999986446e-05,0.0,4.966699999986446e-05,,6,0.0005188750000000297,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000005_bw010,3,2,0.5,0.1,5,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.158299999985516e-05,0.0,5.158299999985516e-05,,6,0.0004514589999999874,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000006_bw010,3,2,0.5,0.1,6,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,6.0541999999941254e-05,0.0,6.0541999999941254e-05,,6,0.0004246670000001007,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000007_bw010,3,2,0.5,0.1,7,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.991600000003871e-05,0.0,4.991600000003871e-05,,6,0.0005061670000001683,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000008_bw010,3,2,0.5,0.1,8,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.212499999984743e-05,0.0,5.212499999984743e-05,,6,0.00041854200000002173,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000009_bw010,3,2,0.5,0.1,9,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.8540999999801e-05,0.0,5.8540999999801e-05,,6,0.0004422910000001501,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000010_bw010,3,2,0.5,0.1,10,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.0665999999921496e-05,0.0,5.0665999999921496e-05,,6,0.0005222910000000081,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000011_bw010,3,2,0.5,0.1,11,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.216699999999186e-05,0.0,5.216699999999186e-05,,6,0.0004300409999999921,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000012_bw010,3,2,0.5,0.1,12,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.883299999998037e-05,0.0,5.883299999998037e-05,,6,0.00043004200000007486,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000013_bw010,3,2,0.5,0.1,13,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.941700000005156e-05,0.0,4.941700000005156e-05,,6,0.0005066670000000162,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000014_bw010,3,2,0.5,0.1,14,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,5.166699999992197e-05,0.0,5.166699999992197e-05,,6,0.00043091700000008615,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000000_bw025,3,2,0.5,0.25,0,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,6.012500000007748e-05,0.0,6.012500000007748e-05,,6,0.00042908299999999677,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
c03_s02_cov050_seed00000001_bw025,3,2,0.5,0.25,1,X,Y,1,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-X,4.845799999997347e-05,0.0,4.845799999997347e-05,,6,0.0005010420000000071,100,100,0,0,0,3,0.0,0.0,1,0.0,1,100,100,0,0,1.0,0.0,0.0
