network,x,y,condition,frame_row_id,shard_id,z_star,stored_radius,gac_radius,gac_exact,equal,z_gac_valid_at_g0,backdoor_recheck,sanity_status
barley,sorttkv,ksort,D_LLM_32B,7b90df39974e2901,llm__D_LLM_32B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,1,match
barley,sorttkv,protein,D_LLM_32B,1beeb6ad6d446986,llm__D_LLM_32B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""nprot"", ""ntilg"", ""srtprot"", ""srtsize""]",1,1,True,True,True,1,match
barley,sorttkv,s2225,D_LLM_32B,c80a611f1d56dd92,llm__D_LLM_32B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,1,match
barley,sorttkv,s2528,D_LLM_32B,9755e7899aec99a1,llm__D_LLM_32B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,1,match
barley,sorttkv,slt22,D_LLM_32B,37d842b1abe40750,llm__D_LLM_32B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,1,match
barley,sorttkv,spndx,D_LLM_32B,5bc664bc875b60d1,llm__D_LLM_32B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,1,match
barley,srtsize,ksort,D_LLM_32B,8b76caa075962784,llm__D_LLM_32B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,1,match
barley,srtsize,protein,D_LLM_32B,e2ba1af75e444eb7,llm__D_LLM_32B__barley,"[""aks_vgt"", ""dgv1059"", ""keraks"", ""nprot"", ""srtprot""]",1,1,True,True,True,1,match
barley,srtsize,s2225,D_LLM_32B,8f520c339e18ed70,llm__D_LLM_32B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,1,match
barley,srtsize,s2528,D_LLM_32B,5bb3b76dc3d3c686,llm__D_LLM_32B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,1,match
barley,srtsize,slt22,D_LLM_32B,f3dfb775a9fd1227,llm__D_LLM_32B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,1,match
barley,srtsize,spndx,D_LLM_32B,dab9974ff2686649,llm__D_LLM_32B__barley,"[""aks_vgt"", ""dgv5980"", ""keraks"", ""ntilg""]",1,1,True,True,True,1,match
child,DuctFlow,HypDistrib,D_LLM_32B,fb7d8e07dc6e3d67,llm__D_LLM_32B__child,"[""CardiacMixing""]",1,1,True,True,True,1,match
child,DuctFlow,LowerBodyO2,D_LLM_32B,012d0b9e76dbd657,llm__D_LLM_32B__child,"[""CardiacMixing"", ""HypoxiaInO2""]",1,1,True,True,True,1,match
child,LungFlow,ChestXray,D_LLM_32B,ae90813c4d5b1d69,llm__D_LLM_32B__child,"[""LungParench""]",1,1,True,True,True,1,match
child,LungFlow,XrayReport,D_LLM_32B,2785ca807611902e,llm__D_LLM_32B__child,"[""LungParench""]",1,1,True,True,True,1,match
child,LungParench,ChestXray,D_LLM_32B,3bbd0a3a5ad47583,llm__D_LLM_32B__child,"[""LungFlow""]",1,1,True,True,True,1,match
child,LungParench,Grunting,D_LLM_32B,50d0316db995f35d,llm__D_LLM_32B__child,"[""Sick""]",1,1,True,True,True,1,match
child,LungParench,GruntingReport,D_LLM_32B,d0b9369f5e67475a,llm__D_LLM_32B__child,"[""Sick""]",1,1,True,True,True,1,match
child,LungParench,HypoxiaInO2,D_LLM_32B,810076ad50fad6e8,llm__D_LLM_32B__child,"[""CardiacMixing""]",1,1,True,True,True,1,match
child,LungParench,LowerBodyO2,D_LLM_32B,7bfb1750d6c12767,llm__D_LLM_32B__child,"[""CardiacMixing"", ""HypDistrib""]",1,1,True,True,True,1,match
child,LungParench,RUQO2,D_LLM_32B,b3a2bb4a5b7110a0,llm__D_LLM_32B__child,"[""CardiacMixing""]",1,1,True,True,True,1,match
child,LungParench,XrayReport,D_LLM_32B,e77addcf01645c87,llm__D_LLM_32B__child,"[""LungFlow""]",1,1,True,True,True,,
child,Sick,Grunting,D_LLM_32B,c874c3a7cfde43a0,llm__D_LLM_32B__child,"[""LungParench""]",1,1,True,True,True,,
child,Sick,GruntingReport,D_LLM_32B,063ae8ad290f9e7e,llm__D_LLM_32B__child,"[""LungParench""]",1,1,True,True,True,,
ecoli70,sucA,b1583,D_LLM_32B,2e8c02cf6a594f11,llm__D_LLM_32B__ecoli70,"[""b1191"", ""cspG"", ""fixC""]",1,1,True,True,True,,
ecoli70,sucA,ftsJ,D_LLM_32B,52e7dc566a6a18b9,llm__D_LLM_32B__ecoli70,"[""b1191"", ""cspG"", ""yedE""]",1,1,True,True,True,,
ecoli70,sucA,lacY,D_LLM_32B,98e96c85d6e04c63,llm__D_LLM_32B__ecoli70,"[""b1191"", ""cspG""]",1,1,True,True,True,,
ecoli70,sucA,lacZ,D_LLM_32B,700e69698df51cdf,llm__D_LLM_32B__ecoli70,"[""b1191"", ""cspG""]",1,1,True,True,True,,
ecoli70,sucA,mopB,D_LLM_32B,3e1312f6bf21c58f,llm__D_LLM_32B__ecoli70,"[""b1191"", ""cspG"", ""yedE""]",1,1,True,True,True,,
ecoli70,sucA,nuoM,D_LLM_32B,623db7630920bf51,llm__D_LLM_32B__ecoli70,"[""b1191"", ""cspG""]",1,1,True,True,True,,
ecoli70,sucA,yaeM,D_LLM_32B,92b25cb17a5f7064,llm__D_LLM_32B__ecoli70,"[""b1191"", ""cspG""]",1,1,True,True,True,,
ecoli70,sucA,yfaD,D_LLM_32B,1c0d75ad88aa3d1d,llm__D_LLM_32B__ecoli70,"[""fixC""]",1,1,True,True,True,,
ecoli70,fixC,b1583,D_LLM_32B,9e3d645ecc3083a5,llm__D_LLM_32B__ecoli70,"[""eutG"", ""lacA"", ""lacZ""]",1,1,True,True,True,,
ecoli70,fixC,dnaG,D_LLM_32B,63c8084e175726b9,llm__D_LLM_32B__ecoli70,"[""yheI""]",1,1,True,True,True,,
ecoli70,fixC,tnaA,D_LLM_32B,95f1dd49cd1b26bc,llm__D_LLM_32B__ecoli70,"[""b1191"", ""sucA""]",1,1,True,True,True,,
ecoli70,fixC,ycgX,D_LLM_32B,31fb1e38ec12c272,llm__D_LLM_32B__ecoli70,"[""yheI""]",1,1,True,True,True,,
ecoli70,yedE,ftsJ,D_LLM_32B,f98347f0bd1d1ef3,llm__D_LLM_32B__ecoli70,"[""atpD"", ""lacZ""]",4,4,True,True,True,,
ecoli70,yedE,mopB,D_LLM_32B,629d9ee700d6c24c,llm__D_LLM_32B__ecoli70,"[""atpD"", ""lacZ""]",4,4,True,True,True,,
hepar2,choledocholithotomy,jaundice,D_LLM_32B,8cfe5d34e3ff7801,llm__D_LLM_32B__hepar2,"[""Hyperbilirubinemia"", ""PBC"", ""Steatosis"", ""gallstones"", ""hospital"", ""surgery"", ""vh_amn""]",1,1,True,True,True,,
hepar2,choledocholithotomy,pressure_ruq,D_LLM_32B,466c0e10eae5d0ca,llm__D_LLM_32B__hepar2,"[""PBC"", ""gallstones"", ""hospital"", ""surgery"", ""vh_amn""]",1,1,True,True,True,,
hepar2,RHepatitis,alt,D_LLM_32B,b8c6226b57e0159c,llm__D_LLM_32B__hepar2,"[""ChHepatitis"", ""Cirrhosis"", ""Steatosis"", ""alcoholism""]",1,1,True,True,True,,
hepar2,RHepatitis,fatigue,D_LLM_32B,859f7e20bcdec412,llm__D_LLM_32B__hepar2,"[""ChHepatitis"", ""alcoholism""]",1,1,True,True,True,,
hepar2,RHepatitis,ggtp,D_LLM_32B,9f394cea80c30a26,llm__D_LLM_32B__hepar2,"[""ChHepatitis"", ""Hyperbilirubinemia"", ""PBC"", ""Steatosis"", ""alcoholism""]",1,1,True,True,True,,
hepar2,RHepatitis,hepatalgia,D_LLM_32B,5671c4527f42028c,llm__D_LLM_32B__hepar2,"[""Hyperbilirubinemia"", ""Steatosis"", ""alcoholism""]",1,1,True,True,True,,
hepar2,RHepatitis,phosphatase,D_LLM_32B,d6df2dd465572fd3,llm__D_LLM_32B__hepar2,"[""ChHepatitis"", ""Cirrhosis"", ""alcoholism""]",1,1,True,True,True,,
magic-irri,G3212,CHALK,D_LLM_32B,a4bc7203128968d3,llm__D_LLM_32B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G2089"", ""G2639"", ""G2764"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G3964"", ""G4109"", ""G4145"", ""G4432"", ""G5794"", ""GL""]",2,2,True,True,True,,
magic-irri,G3212,HT,D_LLM_32B,70bef2c3cc4a9bd8,llm__D_LLM_32B__magic-irri,"[""G1378"", ""G1533"", ""G2639"", ""G3136"", ""G3219"", ""G3823"", ""G4145"", ""G4156"", ""G4382"", ""G678""]",2,2,True,True,True,,
magic-irri,G3212,YLD,D_LLM_32B,48381ef5aad1e884,llm__D_LLM_32B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G1888"", ""G1958"", ""G2639"", ""G2670"", ""G2764"", ""G3092"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G4145"", ""G4156"", ""G4382"", ""G4432"", ""G4744"", ""G5006"", ""G5794"", ""G678"", ""GL""]",2,2,True,True,True,,
magic-irri,G4145,CHALK,D_LLM_32B,95e5c59b88cf8e06,llm__D_LLM_32B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G2089"", ""G2639"", ""G2764"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G3964"", ""G4109"", ""G4432"", ""G5794"", ""GL""]",1,1,True,True,True,,
magic-irri,G4145,HT,D_LLM_32B,7308fa6b35c97b1d,llm__D_LLM_32B__magic-irri,"[""G1378"", ""G1533"", ""G2639"", ""G3136"", ""G3219"", ""G3823"", ""G4109"", ""G4382"", ""G678""]",1,1,True,True,True,,
magic-irri,G4145,YLD,D_LLM_32B,e17d23404832935c,llm__D_LLM_32B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G1888"", ""G1958"", ""G2639"", ""G2670"", ""G2764"", ""G3092"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G4109"", ""G4382"", ""G4432"", ""G4744"", ""G5006"", ""G5794"", ""G678"", ""GL""]",1,1,True,True,True,,
mediator,X,Y,D_LLM_32B,4690bbef84a6f7a6,llm__D_LLM_32B__mediator,"[""I""]",1,1,True,True,True,,
paths,10,D,D_LLM_32B,40144fa39966666c,llm__D_LLM_32B__paths,"[""8"", ""E""]",9,9,True,True,True,,
paths,11,D,D_LLM_32B,01a060168c24e5ae,llm__D_LLM_32B__paths,"[""8"", ""E""]",10,10,True,True,True,,
paths,12,D,D_LLM_32B,c7e24751542b6c34,llm__D_LLM_32B__paths,"[""8"", ""E""]",11,11,True,True,True,,
paths,13,D,D_LLM_32B,1e1002d06d78ce95,llm__D_LLM_32B__paths,"[""8"", ""E""]",12,12,True,True,True,,
paths,14,D,D_LLM_32B,795dd69bddd54519,llm__D_LLM_32B__paths,"[""8"", ""E""]",13,13,True,True,True,,
paths,2,D,D_LLM_32B,1a224cf34694af97,llm__D_LLM_32B__paths,"[""1""]",1,1,True,True,True,,
paths,2,E,D_LLM_32B,580e505208d80d7b,llm__D_LLM_32B__paths,"[""1""]",1,1,True,True,True,,
paths,3,D,D_LLM_32B,9133ffc9829c4c67,llm__D_LLM_32B__paths,"[""1""]",2,2,True,True,True,,
paths,3,E,D_LLM_32B,1a8469568b240572,llm__D_LLM_32B__paths,"[""1""]",2,2,True,True,True,,
paths,4,D,D_LLM_32B,31c705452fb806d6,llm__D_LLM_32B__paths,"[""1""]",3,3,True,True,True,,
paths,4,E,D_LLM_32B,df77e6a3fbf720c6,llm__D_LLM_32B__paths,"[""1""]",3,3,True,True,True,,
paths,5,D,D_LLM_32B,2b7ee7b6f4f28298,llm__D_LLM_32B__paths,"[""1""]",4,4,True,True,True,,
paths,5,E,D_LLM_32B,bc3cc61c682fa1ec,llm__D_LLM_32B__paths,"[""1""]",4,4,True,True,True,,
paths,6,D,D_LLM_32B,89e6223598370002,llm__D_LLM_32B__paths,"[""1""]",5,5,True,True,True,,
paths,6,E,D_LLM_32B,291d683eeb58e264,llm__D_LLM_32B__paths,"[""1""]",5,5,True,True,True,,
paths,7,D,D_LLM_32B,314b73aaa8710b32,llm__D_LLM_32B__paths,"[""1""]",6,6,True,True,True,,
paths,8,D,D_LLM_32B,da3151042aefb797,llm__D_LLM_32B__paths,"[""E""]",7,7,True,True,True,,
paths,9,D,D_LLM_32B,0f0ec8df8dac0268,llm__D_LLM_32B__paths,"[""8"", ""E""]",8,8,True,True,True,,
sachs,Mek,Akt,D_LLM_32B,4b1364f9d8d89745,llm__D_LLM_32B__sachs,"[""Raf""]",1,1,True,True,True,,
sachs,Mek,Erk,D_LLM_32B,36375a012f0752e1,llm__D_LLM_32B__sachs,"[""Raf""]",1,1,True,True,True,,
sachs,PKA,Akt,D_LLM_32B,783f25cd41d1e1a3,llm__D_LLM_32B__sachs,"[""Mek""]",1,1,True,True,True,,
sachs,PKA,Erk,D_LLM_32B,763dffb2e42172b6,llm__D_LLM_32B__sachs,"[""Mek""]",1,1,True,True,True,,
water,CKNI_12_15,CBODD_12_30,D_LLM_32B,e3492909c03b4134,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CNOD_12_15"", ""C_NI_12_15""]",1,1,True,True,True,,
water,CKNI_12_15,CBODD_12_45,D_LLM_32B,4fbadbf744af268a,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CNOD_12_15"", ""CNOD_12_30"", ""C_NI_12_15"", ""C_NI_12_30""]",1,1,True,True,True,,
water,CKNI_12_15,CBODN_12_45,D_LLM_32B,22e7b8c9588ee2d8,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CNOD_12_15"", ""CNON_12_30"", ""C_NI_12_15""]",1,1,True,True,True,,
water,CKNI_12_15,CKND_12_30,D_LLM_32B,270713aa1972abbe,llm__D_LLM_32B__water,"[""CKND_12_15"", ""CKNN_12_15""]",1,1,True,True,True,,
water,CKNI_12_15,CKND_12_45,D_LLM_32B,6ba85df8aa097fb4,llm__D_LLM_32B__water,"[""CKND_12_15"", ""CKNN_12_15"", ""CKNN_12_30""]",1,1,True,True,True,,
water,CKNI_12_15,CKNN_12_45,D_LLM_32B,dba47fe285040c66,llm__D_LLM_32B__water,"[""CKND_12_15"", ""CKNN_12_15"", ""CKNN_12_30""]",1,1,True,True,True,,
water,CKNI_12_15,CNOD_12_45,D_LLM_32B,f61827ba5c0b0a0c,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CNOD_12_15"", ""CNOD_12_30"", ""CNON_12_30"", ""C_NI_12_15""]",1,1,True,True,True,,
water,CKNI_12_30,CBODD_12_45,D_LLM_32B,7f0e08bd3acf2ab5,llm__D_LLM_32B__water,"[""CBODD_12_30"", ""CBODN_12_30"", ""CNOD_12_30"", ""C_NI_12_30""]",2,2,True,True,True,,
water,CKNI_12_30,CKND_12_45,D_LLM_32B,91cc16fb0398ce74,llm__D_LLM_32B__water,"[""CKND_12_30"", ""CKNN_12_30""]",2,2,True,True,True,,
water,C_NI_12_15,CBODD_12_30,D_LLM_32B,3d826b4ac9a350f4,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CKNI_12_15"", ""CNOD_12_15""]",1,1,True,True,True,,
water,C_NI_12_15,CBODD_12_45,D_LLM_32B,22dce2e7cb2e5e2a,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CKNI_12_15"", ""CKNI_12_30"", ""CNOD_12_15"", ""CNOD_12_30""]",1,1,True,True,True,,
water,C_NI_12_15,CBODN_12_45,D_LLM_32B,b525806c421b2285,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CKNI_12_15"", ""CNOD_12_15"", ""CNON_12_30""]",1,1,True,True,True,,
water,C_NI_12_15,CNOD_12_45,D_LLM_32B,4c2074329cae4ad3,llm__D_LLM_32B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CKNI_12_15"", ""CNOD_12_15"", ""CNOD_12_30"", ""CNON_12_30""]",1,1,True,True,True,,
water,C_NI_12_30,CBODD_12_45,D_LLM_32B,7d845e19e280d05c,llm__D_LLM_32B__water,"[""CBODD_12_30"", ""CBODN_12_30"", ""CKNI_12_30"", ""CNOD_12_30""]",2,2,True,True,True,,
win95pts,AvlblVrtlMmry,Problem3,D_LLM_32B,05ee72c5d0f2900f,llm__D_LLM_32B__win95pts,"[""CmpltPgPrntd""]",1,1,True,True,True,,
win95pts,AppDtGnTm,DeskPrntSpd,D_LLM_32B,1b8ddb91b8dfac07,llm__D_LLM_32B__win95pts,"[""PrtMem""]",1,1,True,True,True,,
win95pts,AppDtGnTm,NtSpd,D_LLM_32B,5d7a4de19d26375d,llm__D_LLM_32B__win95pts,"[""NtwrkCnfg"", ""PrtMem"", ""PrtQueue""]",1,1,True,True,True,,
Acid_1996,x4,x10,D_LLM_72B_INSTR,bfda8d867f276ef9,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3"", ""x6""]",1,1,True,True,True,,
Acid_1996,x4,x11,D_LLM_72B_INSTR,6452110315a85e00,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3""]",1,1,True,True,True,,
Acid_1996,x4,x12,D_LLM_72B_INSTR,e15536e68a58aeb2,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3"", ""x6""]",1,1,True,True,True,,
Acid_1996,x4,x13,D_LLM_72B_INSTR,2d2f7a04bd2a7102,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3"", ""x6""]",1,1,True,True,True,,
Acid_1996,x4,x15,D_LLM_72B_INSTR,1a9fb26cde2ba1f0,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3"", ""x6"", ""x8""]",1,1,True,True,True,,
Acid_1996,x4,x17,D_LLM_72B_INSTR,7ec1805904350188,llm__D_LLM_72B_INSTR__Acid_1996,"[""x16"", ""x3"", ""x6"", ""x8""]",1,1,True,True,True,,
Acid_1996,x4,x18,D_LLM_72B_INSTR,4677b162733a7729,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3"", ""x6"", ""x8""]",1,1,True,True,True,,
Acid_1996,x4,x5,D_LLM_72B_INSTR,1d3b54df6c4d3b94,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3""]",1,1,True,True,True,,
Acid_1996,x4,x7,D_LLM_72B_INSTR,7a02b4ec2b626b8b,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3"", ""x6""]",1,1,True,True,True,,
Acid_1996,x4,x9,D_LLM_72B_INSTR,9569d3cd94e48936,llm__D_LLM_72B_INSTR__Acid_1996,"[""x3"", ""x6""]",1,1,True,True,True,,
Didelez_2010,Occ,HRT,D_LLM_72B_INSTR,f2e41783c91b4dfa,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Occ,S,D_LLM_72B_INSTR,aca165b64d0ff084,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Occ,TCI,D_LLM_72B_INSTR,a8ef449112a6f518,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Smo,HRT,D_LLM_72B_INSTR,e914720ddf250e94,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age""]",2,2,True,True,True,,
Didelez_2010,Smo,S,D_LLM_72B_INSTR,f81f1f997b9ce346,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age"", ""Thist""]",2,2,True,True,True,,
Didelez_2010,Smo,TCI,D_LLM_72B_INSTR,a9aac82169514f11,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age"", ""Thist""]",2,2,True,True,True,,
Didelez_2010,Thist,S,D_LLM_72B_INSTR,6fcac93be07c1921,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age"", ""HRT"", ""Smo""]",2,2,True,True,True,,
Didelez_2010,Thist,TCI,D_LLM_72B_INSTR,7dc8ca6d39da58de,llm__D_LLM_72B_INSTR__Didelez_2010,"[""Age"", ""HRT"", ""Smo""]",2,2,True,True,True,,
Kampen_2014,ALN,DET,D_LLM_72B_INSTR,c8a7f15eeb122746,llm__D_LLM_72B_INSTR__Kampen_2014,"[""AFF""]",1,1,True,True,True,,
Kampen_2014,ALN,EGC,D_LLM_72B_INSTR,2e65302192e77850,llm__D_LLM_72B_INSTR__Kampen_2014,"[""AFF""]",1,1,True,True,True,,
Kampen_2014,ALN,FTW,D_LLM_72B_INSTR,aeb88d6e26e82a3a,llm__D_LLM_72B_INSTR__Kampen_2014,"[""AFF""]",1,1,True,True,True,,
Kampen_2014,ALN,HOS,D_LLM_72B_INSTR,e960a0e2d9d0d3db,llm__D_LLM_72B_INSTR__Kampen_2014,"[""AFF""]",1,1,True,True,True,,
Kampen_2014,ALN,SUS,D_LLM_72B_INSTR,7c27bfa6389cf555,llm__D_LLM_72B_INSTR__Kampen_2014,"[""AFF""]",1,1,True,True,True,,
Kampen_2014,CDR,DET,D_LLM_72B_INSTR,2f16bb99a077aef2,llm__D_LLM_72B_INSTR__Kampen_2014,"[""ALN"", ""FTW"", ""PER""]",3,3,True,True,True,,
Kampen_2014,PER,DET,D_LLM_72B_INSTR,9df869a9b4a4f58c,llm__D_LLM_72B_INSTR__Kampen_2014,"[""ALN"", ""CDR"", ""FTW""]",2,2,True,True,True,,
Kampen_2014,ALN,APA,D_LLM_72B_INSTR,5321b4f1ad7dc3b5,llm__D_LLM_72B_INSTR__Kampen_2014,"[""AFF""]",1,1,True,True,True,,
Kampen_2014,AIS,DET,D_LLM_72B_INSTR,05a9ead53e699099,llm__D_LLM_72B_INSTR__Kampen_2014,"[""ALN"", ""CDR"", ""PER""]",3,3,True,True,True,,
Kampen_2014,AIS,EGC,D_LLM_72B_INSTR,39f8c879d7bd97af,llm__D_LLM_72B_INSTR__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Kampen_2014,AIS,FTW,D_LLM_72B_INSTR,d62a53f7a4d4474f,llm__D_LLM_72B_INSTR__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Kampen_2014,AIS,HOS,D_LLM_72B_INSTR,f61e4e19c78d2a3c,llm__D_LLM_72B_INSTR__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Kampen_2014,AIS,SUS,D_LLM_72B_INSTR,14323ffd4faeaf08,llm__D_LLM_72B_INSTR__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Polzer_2012,Sport,Diabetes,D_LLM_72B_INSTR,9b6d986285cd2377,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Sport,Hypertension,D_LLM_72B_INSTR,670cc3a8811f112d,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Sport,Lipids,D_LLM_72B_INSTR,15c3e945d224bf3b,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Sport,Mortality,D_LLM_72B_INSTR,48ad9dd90754443a,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Sport,Obesity,D_LLM_72B_INSTR,814120da2c3b02ea,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Sport,Periodontitis,D_LLM_72B_INSTR,c4c4bd8e14a70013,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Sport,ToothLoss,D_LLM_72B_INSTR,560b0163683b6cd2,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Alcohol,Diabetes,D_LLM_72B_INSTR,abad5db5315c1011,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Hypertension,D_LLM_72B_INSTR,9bc97d96d87f206d,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Lipids,D_LLM_72B_INSTR,36f01cb9c1a7988c,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Mortality,D_LLM_72B_INSTR,c82f1a3fc6c0e430,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Caries"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Obesity,D_LLM_72B_INSTR,70178f7aea4dd934,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Periodontitis,D_LLM_72B_INSTR,1bf964c4b53ce1ce,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Smoking,D_LLM_72B_INSTR,9908a3bf3019f2d6,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Sport,D_LLM_72B_INSTR,8bb7840a58f00d97,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,ToothLoss,D_LLM_72B_INSTR,ca4a049ad6453d81,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Caries"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Alcohol,D_LLM_72B_INSTR,fcd4759c3569eab6,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Diabetes,D_LLM_72B_INSTR,d0dab3583945a5e3,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Hypertension,D_LLM_72B_INSTR,7cfd9a171bf3ff87,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Lipids,D_LLM_72B_INSTR,ddbb757b354bf60d,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Obesity,D_LLM_72B_INSTR,e15ef8e20dd4ec99,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Periodontitis,D_LLM_72B_INSTR,c03391b001a5a482,llm__D_LLM_72B_INSTR__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
